customerID,gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-100005344,Male,0,7.0,Yes,Fiber optic,Month-to-month,No,Electronic check,83.73,587.25,No
CUST-100005345,Male,0,3.0,Yes,DSL,Month-to-month,No,Credit card,69.08,214.14,No
CUST-100005346,Female,0,49.0,Yes,DSL,Month-to-month,Yes,Electronic check,70.49,3632.31, No 
CUST-100005347,Male,0,2.0,Yes,DSL,Month-to-month,Yes,Electronic check,58.88,122.76,Yes
ACCT1000005348,Male,0,38.0,Yes,Fiber optic,Two year,Yes,Credit card,82.48,3209.98,No
CUST-100005349,Male,0,40.0,Yes,No,Month-to-month,No,Bank transfer,44.32,1819.40,No
TC-ZZ-10005350,Female,0,42.0,Yes,DSL,Two year,No,Mailed check,60.36,2538.7,No
ACCT1000005351,Female,0,22.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,81.66,1754.15,No
CUST-100005352,Female,0,3.0,Yes,fiberoptic,Month-to-month,No,Bank transfer,80.78,272.44,No
100005353-RJB,Male,0,21.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,91.93,2010.59,No
TC-UC-10005354,Male,0,51.0,Yes,Fiber optic,Two year,No,Mailed check,70.69,3655.89,No
CUST-100005355,Female,0,3.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,89.87,287.87,Yes
CUST-100005356,Male,0,58.0,Yes,DSL,One year,No,Electronic check,61.44,3468.80,No
CUST-100005357,Male,1,3.0,Yes,No,Month-to-month,No,Mailed check,35.2,119.12,No
TC-TX-10005358,Female,0,9.0,Yes,DSL,Month-to-month,Yes,Electronic check,58.58,522.9,Yes
CUST-100005359,Male,1,39.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,91.23,3617.50,No
CUST-100005360,Female,0,20.0,Yes,Fiber optic,One year,Yes,Electronic check,88.93,1851.22,Yes
CUST-100005361,Male,0,3.0,Yes,fiberoptic,One year,Yes,Bank transfer,89.19,249.43,No
CUST-100005362,Female,0,61.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,87.52,5597.35,Yes
ACCT1000005363,Female,0,55.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,100.53,5484.44,No
CUST-100005364,Male,0,5.0,Yes,DSL,Month-to-month,No,Credit card,62.56,294.70,No
CUST-100005365,Male,0,64.0,Yes,Fiber optic,Month-to-month,No,Mailed check,101.97,6390.55,No
CUST-100005366,Female,1,56.0,Yes,DSL,one year,Yes,Electronic check,47.38,2643.88,Yes
ACCT1000005367,Female,0,57.0,Yes,DSL,One year,No,Bank transfer,70.86,4292.94,No
CUST-100005368,Male,0,42.0,Yes,DSL,One year,yes,Mailed check,57.65,2506.88,No
CUST-100005369,Male,1,24.0,No,DSL,One year,Yes,Electronic check,49.87,1203.17,No
CUST-100005370,Female,1,35.0,Yes,DSL,Two year,No,Mailed check,57.19,2081.62,No
ACCT1000005371,Female,0,5.0,No,DSL,Month-to-month,Yes,Bank transfer,39.68,206.69,No
CUST-100005372,Male,1,4.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,87.65,341.86,No
CUST-100005373,Male,0,24.0,Yes,DSL,One year,No,Electronic check,61.16,1444.94,No
ACCT1000005374,Male,1,38.0,Yes,DSL,One year,No,Bank transfer,59.13,2137.24,No
ACCT1000005375,Male,0,11.0,Yes,Fiber optic,Month-to-month,No,Mailed check,87.87,970.36,Yes
TC-RG-10005376,Male,1,26.0,Yes,DSL,Month-to-month,No,Mailed check,66.8,1694.38,No
CUST-100005377,Male,0,26.0,Yes,Fiber optic,Two year,Yes,Electronic check,96.43,2529.82,No
100005378-QYR,Female,0,63.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,90.63,5352.76,No
CUST-100005379,Male,0,8.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,80.37,611.97,Yes
CUST-100005380,Female,0,3.0,Yes,No,Month-to-month,Yes,Electronic check,43.58,144.19,Yes
CUST-100005381,Male,0,27.0,Yes,Fiber optic,Two year,Yes,Electronic check,81.56,2299.17,No
TC-UB-10005382,Female,0,25.0,Yes,No,One year,Yes,Credit card,30.71,728.88,No
ACCT1000005383,Male,0,58.0,Yes,No,Month-to-month,Yes,Electronic check,44.51,2486.16,No
TC-BT-10005384,Female,0,6.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,92.57,592.25,Yes
ACCT1000005385,Male,0,33.0,Yes,DSL,Month-to-month,yes,Electronic check,68.63,2188.61,Yes
CUST-100005386,Female,0,51.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.52,4228.20,No
CUST-100005387,Female,0,22.0,Yes,Fiber optic,Month-to-month,No,Mailed check,86.61,1916.73,No
ACCT1000005388,Female,0,69.0,Yes,DSL,One year,Yes,Bank transfer,66.64,4602.72,No
ACCT1000005389,Female,0,40.0,Yes,Fiber optic,One year,No,Mailed check,101.65,4038.63,Yes
CUST-100005390,Female,0,13.0,Yes,Fiber optic,Month-to-month,No,Electronic check,76.9,922.82,No
ACCT1000005391,Male,1,8.0,Yes,No,Month-to-month,Yes,Electronic check,56.93,428.75,Yes
ACCT1000005392,Female,0,35.0,Yes,DSL,Month-to-month,No,Mailed check,52.34,1861.96,No
ACCT1000005393,Male,0,37.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.42,2848.26,Yes
ACCT1000005394,Male,1,11.0,Yes,DSL,One year,No,Credit card,62.7,662.85,No
CUST-100005395,Female,0,70.0,Yes,No,Two year,Yes,Electronic check,31.36,2108.70,No
TC-EB-10005396,Female,0,45.0,Yes,DSL,Month-to-month,Yes,Credit card,56.74,2646.42,No
ACCT1000005397,Male,0,13.0,Yes,DSL,One year,No,Bank transfer,48.66,608.41,No
CUST-100005398,Female,0,6.0,Yes,No,Month-to-month,Yes,Electronic check,30.84,210.55,No
CUST-100005399,Male,0,28.0,Yes,Fiber optic,Month-to-month,No,Mailed check,80.94,2390.19,No
CUST-100005400,Male,1,29.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,78.22,2337.87,Yes
CUST-100005401,Female,0,16.0,Yes,DSL,Month-to-month,No,Bank transfer,61.42,950.07,No
ACCT1000005402,Male,0,45.0,Yes,fiber optic,Month-to-month,Yes,Electronic check,84.55,3870.99,No
TC-AR-10005403,Female,0,25.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,85.25,2195.71,No
TC-LM-10005404,Male,0,6.0,Yes,DSL,Month-to-month,No,Electronic check,55.08,340.55,no
CUST-100005405,Male,0,22.0,Yes,DSL,Month-to-month,Yes,Bank transfer,60.72,1425.78,No
CUST-100005406,Male,0,55.0,Yes,Fiber optic,One year,Yes,Mailed check,79.57,4329.1,No
100005407-RUW,Male,0,10.0,Yes,Fiber optic,Month-to-month,No,Credit card,90.03,965.69,No
TC-KB-10005408,Female,0,4.0,Yes,DSL,Month-to-month,No, Mailed check,57.45,220.74,No
ACCT1000005409,Female,0,46.0,Yes,DSL,One year,Yes,Mailed check,51.9,2335.29,No
CUST-100005410,Male,0,24.0,Yes,Fiber optic,One year,Yes,Electronic check,86.97,2165.41,YES
CUST-100005411,Male,0,24.0,Yes,DSL,One year,Yes,Bank transfer,65.08,1533.39,No
100005412-JBP,Male,0,31.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,83.04,2508.00,No
CUST-100005413,Female,0,49.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,88.43,4430.07,No
TC-NE-10005414,Female,0,28.0,Yes,DSL,Month-to-month,Yes,Mailed check,76.0,2133.2,No
CUST-100005415,Female,0,42.0,Yes,Fiber optic,Month-to-month,No, Bank transfer,84.34,3649.06,Yes
ACCT1000005416,Male,0,29.0,Yes,Fiber optic,One year,Yes,Mailed check,79.83,2368.46,No
CUST-100005417,Male,0,57.0,Yes,DSL,Two year,Yes,Electronic check,60.22,3590.19,No
ACCT1000005418,Male,0,63.0,Yes,Fiber optic,Month-to-month,No,Credit card,95.91,5958.75,No
ACCT1000005419,Male,0,10.0,Yes,No,Month-to-month,No,Bank transfer,42.8,386.17,No
ACCT1000005420,Male,0,51.0,Yes,DSL, One year ,No,Mailed check,67.0,3454.7,No
CUST-100005421,Male,0,21.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.39,1942.59,Yes
CUST-100005422,Male,1,59.0,Yes,No,Two year,No,Credit card,33.29,2014.86,No
TC-QE-10005423,Female,0,59.0,Yes,DSL,Two year,Yes,Bank transfer,55.74,3267.80,No
CUST-100005424,Male,0,4.0,Yes,No,Month-to-month,No,  Mailed check  ,31.14,128.21,Yes
ACCT1000005425,Male,0,46.0,Yes,No,Two year,Yes,Electronic check,35.12,--,No
CUST-100005426,Female,0,15.0,Yes,DSL,Month-to-month,No,Electronic check,57.02,892.26,No
TC-HL-10005427,Male,0,72.0,Yes,DSL,Two year,No,Credit card,55.21,3647.54,No
CUST-100005428,Male,0,47.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,77.21,3537.85,Yes
TC-GC-10005429,Female,0,2.0,No,Fiber optic,Month-to-month,No,Electronic check,58.73,132.99,Yes
ACCT1000005430,Female,0,40.0,Yes,No,One year,Yes,Electronic check,34.6,1399.57,No
CUST-100005431,Male,0,16.0,Yes,No,Month-to-month,Yes,Electronic check,32.82,515.64,No
ACCT1000005432,Female,0,20.0,Yes,DSL,One year,Yes,Mailed check,67.24,1283.25,No
CUST-100005433,Male,1,66.0,Yes,Fiber optic,Two year,Yes,Credit card,80.92,5063.74,No
TC-NX-10005434,Male,0,55.0,Yes,Fiber optic,One year,Yes,Electronic check,85.98,4720.27,No
ACCT1000005435,Female,0,21.0,Yes,No,Month-to-month,Yes,Electronic check,47.34,956.31,No
ACCT1000005436,Female,0,4.0,Yes,DSL,Month-to-month,No,Mailed check,65.09,291.54,Yes
100005437-JUX,Female,1,46.0,Yes,DSL,Month-to-month,Yes,Bank transfer,57.61,2705.55,No
CUST-100005438,Female,0,62.0,Yes,DSL,Two year,No,Credit card,70.66,4285.09,No
ACCT1000005439,Male,0,58.0, Yes ,DSL, Two year ,No,Bank transfer,52.68,2885.25,No
CUST-100005440,Male,1,2.0,Yes,DSL,Month-to-month,Yes,Electronic check,58.78,112.82,Yes
100005441-MMG,Male,0,42.0,Yes,DSL,month to month,Yes,Mailed check,54.29,2416.65,No
CUST-100005442,Female,0,49.0,Yes,No,One year,No,Credit card,34.17,1645.87,No
ACCT1000005443,Female,0,55.0,Yes,No,One year,No,Electronic check,24.61,1322.47,No
CUST-100005444,Female,0,22.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,88.57,1988.15,Yes
TC-CE-10005445,Male,0,12.0,Yes,No,Two year,Yes,Credit card,30.19,405.65,No
CUST-100005446,Female,0,41.0,Yes,Fiber optic,Two year,Yes,Electronic check,73.69,2992.87,No
100005447-ZXT,Male,0,7.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,88.19,617.79,No
100005448-KPB,Female,0,26.0,Yes,No,One year,Yes,Electronic check,34.5,919.46,No
TC-QM-10005449,Male,0,2.0,Yes,DSL,Month-to-month,No,Electronic check,66.92,110.20,No
TC-TY-10005450,Male,0,51.0,Yes,DSL,Month-to-month,Yes,Mailed check,72.22,3609.08,No
100005451-SPH,Female,0,16.0,Yes,Fiber optic,Month-to-month,No,Electronic check,89.14,1391.43,Yes
CUST-100005452,Female,0,59.0,Yes,DSL,Month-to-month,Yes,Mailed check,72.07,4216.18,No
TC-MF-10005453,Male,0,60.0,Yes,No,Month-to-month,No,Mailed check,33.12,1936.16,No
CUST-100005454,Male,0,33.0,Yes,Fiber optic,Two year,Yes,Electronic check,81.49,2634.5,No
ACCT1000005455,Female,0,4.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,90.34,343.25,No
CUST-100005456,Male,0,28.0,No,DSL,Two year,Yes,Bank transfer,43.06,1090.23,No
CUST-100005457,Female,0,55.0,Yes,No,Month-to-month,Yes,Electronic check,33.62,--,No
CUST-100005458,Male,0,57.0,Yes,Fiber optic,Month-to-month,No,Electronic check,83.97,4676.99,No
ACCT1000005459,Female,0,60.0,Yes,DSL,Two year,Yes,Bank transfer,60.36,3811.19,No
CUST-100005460,Male,0,44.0,Yes,No,Month-to-month,No,Credit card,36.22,1622.12,No
CUST-100005461,Female,0,8.0,Yes,DSL,Month-to-month,Yes,Electronic check,56.11,478.8,Yes
TC-GM-10005462,Male,1,6.0,Yes,No,Month-to-month,Yes,Electronic check,46.89,288.03,No
ACCT1000005463,Female,0,6.0,No,Fiber optic,One year,Yes,Electronic check,61.16,333.93,No
CUST-100005464,Female,0,72.0,Yes,DSL,Month-to-month,No,Electronic check,58.36,4507.52,No
CUST-100005465,Male,0,7.0,No,Fiber optic,Month-to-month,Yes,Credit card ,73.44,526.08,Yes
ACCT1000005466,Male,0,42.0,No,DSL,Two year,Yes,Credit card,38.66,1628.09,No
CUST-100005467,Female,0,64.0,Yes,DSL,Month-to-month,Yes,Mailed check,79.59,4954.87,No
CUST-100005468,Male,0,71.0,Yes,DSL,One year,No,Bank transfer,56.27,3908.37,No
100005469-UKK,Female,0,36.0,Yes,DSL,1 year,Yes,Bank transfer,56.11,2018.27,No
TC-VN-10005470,Female,0,35.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,78.75,2772.60,Yes
100005471-GXF,Male,0,63.0,Yes,DSL,Two year,No,Mailed check,59.32,3594.13,No
CUST-100005472,Male,0,10.0,Yes,DSL,Month-to-month,Yes,Bank transfer,60.42,605.27,No
ACCT1000005473,Male,0,11.0,Yes,DSL,One year,No,Electronic check,61.99,713.95,Yes
CUST-100005474,Male,0,16.0,Yes,DSL, Month-to-month ,Yes,Bank transfer,63.46,1010.73,Yes
TC-KY-10005475,Male,1,24.0,Yes,DSL,Month-to-month,No,Credit card,61.67,1432.52,Yes
TC-ZG-10005476,Male,1,51.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.66,4491.92,Yes
CUST-100005477,Male,0,6.0,Yes,No,Month-to-month,Yes,  Credit card  ,43.84,238.71,Yes
CUST-100005478,Female,0,7.0,Yes,No,Month-to-month,No,Electronic check,40.97,291.26,No
ACCT1000005479,Female,0,13.0,Yes,No,Month-to-month,No,Electronic check,41.79,494.90,No
CUST-100005480,Female,0,37.0,No,DSL,One year,No,  Bank transfer  ,48.94,1788.06,No
CUST-100005481,Female,0,7.0,Yes,DSL,One year,Yes,Mailed check,62.81,429.47,YES
CUST-100005482,Male,0,49.0,Yes,Fiber optic,One year,No,Credit card,74.02,3794.83,Yes
TC-DG-10005483,Male,0,33.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.42,2565.1,No
ACCT1000005484,Female,0,31.0,Yes, DSL ,Month-to-month,Yes,Electronic check,70.74,2114.70,No
TC-DK-10005485,Male,1,54.0,No,DSL, One year ,No,Credit card,37.74,1976.08,No
CUST-100005486,Female,1,19.0,Yes,Fiber optic,Month-to-month,No,Electronic check,82.19,1512.22,No
CUST-100005487,Female,0,22.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.89,1811.62,No
CUST-100005488,Female,1,66.0,Yes,No,Two year,No,Bank transfer,27.36,1687.87,No
CUST-100005489,Female,0,58.0,Yes,No,One year,No,Bank transfer,45.62,2811.52,No
TC-DD-10005490,Female,0,50.0,YES,Fiber optic,Two year,Yes,Bank transfer,73.78,3698.92,Yes
ACCT1000005491,Female,0,34.0,Yes,Fiber optic,One year,Yes,Electronic check,74.64,2538.41,No
ACCT1000005492,Female,1,61.0,Yes,Fiber optic,One year,Yes,Credit card,90.1,5736.25,No
CUST-100005493,Male,0,67.0,Yes,DSL,Two year,Yes,Mailed check,67.94,4591.4, No 
100005494-PTV,Female,1,22.0,Yes,DSL,Month-to-month,Yes,Electronic check,60.1,1400.69,No
TC-PC-10005495,Female,0,51.0,Yes,No,Two year,Yes,Credit card,24.56,1265.77,No
TC-WC-10005496,Female,0,47.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,85.14,4175.3,No
ACCT1000005497,Male,0,29.0,Yes,DSL,One year,Yes,Bank transfer,54.55,1503.91,No
CUST-100005498,Male,0,66.0,Yes,DSL,One year,Yes,  Credit card  ,60.62,3982.06,No
100005499-LCW,Male,0,8.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,86.25,670.51,No
100005500-VDF,Female,0,3.0,yes,Fiber optic,Month-to-month,Yes,Electronic check,88.63,241.05,Yes
CUST-100005501,Male,0,57.0,Yes,No,Two year,Yes,Electronic check,37.39,2191.4,No
100005502-APZ,Male,1,20.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,91.73,1878.59,Yes
ACCT1000005503,Male,0,26.0,Yes,DSL,One year,Yes,Bank transfer,46.34,1189.94,Yes
TC-ED-10005504,Male,0,47.0,Yes,DSL,Month-to-month,Yes,Electronic check,58.54,2683.05,No
CUST-100005505,Female,0,55.0,Yes,Fiber optic,Two year,Yes,Bank transfer,74.51,4164.35,No
CUST-100005506,Male,0,6.0,Yes,Fiber optic,One year,No,Bank transfer,84.64,520.20,No
CUST-100005507,Male,0,9.0,Yes,Fiber optic,Month-to-month,No,Electronic check,85.63,784.99,Yes
CUST-100005508,Male,0,52.0,Yes,Fiber optic,Month-to-month,No,Electronic check,77.64,4059.41,No
CUST-100005509,Female,0,38.0,Yes,Fiber optic,Two year,No,Credit card,60.4,2313.6,No
ACCT1000005510,Female,0,10.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,83.84,839.6,No
100005511-ASK,Female,0,8.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,83.08,655.37,Yes
TC-BL-10005512,Male,1,26.0,Yes,DSL,Month-to-month,Yes,Electronic check,68.98,1815.67,Yes
CUST-100005513,Male,0,44.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,99.53,4157.37,No
CUST-100005514,Female,1,23.0,Yes,DSL,One year,Yes,Bank transfer,71.36,1692.80,No
100005515-WEP,Female,0,6.0,Yes,DSL,Month-to-month,No,Credit card,58.03,389.11,No
CUST-100005516,Male,0,9.0,Yes,Fiber optic, Month-to-month ,No,Mailed check,90.25,789.57,Yes
CUST-100005517,Female,0,13.0,Yes,DSL,Month-to-month,No, Electronic check,49.4,610.82,No
CUST-100005518,Female,0,16.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check ,82.62,1449.7,No
ACCT1000005519,Female,0,39.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,93.2,3703.53,No
ACCT1000005520,Male,0,59.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,91.36,5524.03,No
CUST-100005521,Female,0,65.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,76.25,5077.02,No
TC-SJ-10005522,Female,1,3.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,91.31,251.79,Yes
TC-YY-10005523,Female,0,2.0,Yes,DSL,Month-to-month,Yes,Bank transfer,68.83,161.88,No
TC-PK-10005524,Female,1,2.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.63,204.71,Yes
CUST-100005525,Male,1,58.0,Yes,No,One year,No,Bank transfer,30.84,1771.00,No
CUST-100005526,Male,0,3.0,Yes,DSL,Month-to-month,No,Electronic check,73.35,186.50,No
ACCT1000005527,Female,0,40.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,90.27,3628.89,No
TC-PN-10005528,Male,1,19.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,89.09,1758.5,No
TC-JT-10005529,Female,0,3.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.31,298.68,No
CUST-100005530,Female,0,55.0,Yes,No,One year,Yes,Electronic check,40.44,2016.97,No
CUST-100005531,Male,0,56.0,Yes,DSL,Month-to-month,Yes,Credit card,59.83,3326.95,No
CUST-100005532,Female,0,37.0,Yes,No,Month-to-month,Yes,Mailed check,38.12,1349.08,No
ACCT1000005533,Female,0,35.0,Yes,Fiber optic,Two year,No,Bank transfer,82.14,3032.93,No
CUST-100005534,Female,0,13.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,76.09,945.95,Yes
ACCT1000005535,Female,0,47.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,75.17,3699.84,Yes
ACCT1000005536,Female,0,65.0,No,DSL,Month-to-month,Yes,Bank transfer,43.19,2851.86,No
CUST-100005537,Female,0,4.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,83.82,385.32,No
TC-KF-10005538,Male,0,6.0,Yes,No,Month-to-month,Yes,Credit card,36.39,238.65,No
TC-PY-10005539,Female,0,4.0,Yes,Fiber optic,Month-to-month,No,Mailed check,78.48,326.8,Yes
ACCT1000005540,Female,0,4.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,92.46,352.55,Yes
CUST-100005541,Female,0,36.0, Yes ,Fiber optic,Month-to-month,No,Credit card,83.91,2889.64,No
CUST-100005542,Male,1,22.0,Yes,fibre optic,Month-to-month,Yes,Electronic check,92.07,2064.07,Yes
CUST-100005543,Male,0,4.0,Yes,DSL,Month-to-month,No,Mailed check,67.3,263.17,Yes
CUST-100005544,Male,0,46.0,Yes,No,Two year,No,Bank transfer,29.93,1235.16,No
TC-BM-10005545,Female,0,30.0,Yes,No,Two year,Yes,Electronic check,19.94,582.68,No
CUST-100005546,Female,0,60.0,Yes,Fiber optic,2 year,Yes,Bank transfer,81.03,4575.14,No
TC-PJ-10005547,Female,1,69.0,Yes,DSL,Month-to-month,Yes,Bank transfer,63.91,4500.44,No
CUST-100005548,Female,0,34.0,No,Fiber optic,Month-to-month,Yes,Electronic check,61.2,1979.71,No
CUST-100005549,Male,0,63.0,Yes,Fiber optic,Two year,Yes,Credit card,78.62,4910.63,No
CUST-100005550,Male,0,14.0,No,DSL,Month-to-month,Yes,Electronic check,43.77,627.61,No
ACCT1000005551,Male,0,72.0,Yes,DSL,Two year,Yes,Credit card,50.53,3788.5,No
100005552-XSR,Female,0,33.0,Yes,DSL,Month-to-month,No,Electronic check,70.55,2414.45,No
CUST-100005553,Male,0,11.0,Yes,DSL,Month-to-month,No,Bank transfer,68.14,749.37,No
CUST-100005554,Male,0,54.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,86.53,4797.98,No
CUST-100005555,Female,0,35.0,Yes,DSL,Two year,Yes,Mailed check,56.3,2007.22,No
CUST-100005556,Female,0,63.0,Yes,DSL,One year,Yes,Credit card,56.14,3519.91,No
CUST-100005557,Female,0,12.0,Yes,Fiber optic,One year,No,Mailed check,77.92,958.2,Yes
CUST-100005558,Male,1,59.0,Yes,Fiber optic,One year,Yes,Bank transfer,81.99,5043.15,No
CUST-100005559,Female,0,20.0,Yes,DSL,Month-to-month,Yes,Bank transfer,58.44,1092.87,No
TC-DE-10005560,Female,0,7.0,Yes,DSL,Month-to-month,Yes,Credit card,62.63,415.96,No
CUST-100005561,Male,0,5.0,Yes,Fiber optic,Month-to-month,No,Mailed check,94.5,481.26,Yes
ACCT1000005562,Male,0,54.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,90.66,5120.83,No
TC-KK-10005563,Male,0,68.0,Yes,DSL,Month-to-month,Yes,Credit card,68.37,4508.03,No
CUST-100005564,Male,0,45.0,Yes,Fiber optic,Two year,Yes,Electronic check,84.91,3734.81,No
CUST-100005565,Male,0,8.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,87.32,687.22,Yes
CUST-100005566,Female,0,54.0,Yes,No,monthly,No,Electronic check,38.16,1941.61,No
TC-EK-10005567,Female,0,12.0,Yes,DSL,Month-to-month,No,Electronic check,51.6,585.49,No
ACCT1000005568,Male,1,57.0,Yes,DSL,Month-to-month,Yes,Credit card,60.51,3569.36,No
CUST-100005569,Female,1,6.0,Yes,DSL,Month-to-month,No,Bank transfer,62.96,388.94,Yes
ACCT1000005570,Male,0,21.0,Yes,DSL,Month-to-month,no,Electronic check,53.43,1215.61,Yes
ACCT1000005571,Female,0,6.0,Yes,DSL,Month-to-month,No,Electronic check,62.74,363.7,Yes
CUST-100005572,Male,0,23.0,No,DSL,Month-to-month,No,Bank transfer,41.84,947.33,No
CUST-100005573,Male,0,24.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.96,2006.66,Yes
ACCT1000005574,Male,1,16.0,Yes,No,Two year,NO,Bank transfer,26.44,382.22,No
TC-SE-10005575,Male,0,50.0,Yes,Fiber optic,One year,Yes,Credit card,86.45,4317.84,No
ACCT1000005576,Female,0,37.0,Yes,No,Month-to-month, No ,Mailed check,36.21,1383.37,No
CUST-100005577,Female,0,54.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,77.74,4267.10,No
ACCT1000005578,Female,0,55.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,92.33,5249.82,No
CUST-100005579,Female,0,14.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.85,1149.65,Yes
CUST-100005580,Female,0,43.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,88.27,3929.31,No
CUST-100005581,Male,0,54.0,Yes,DSL,Two year,Yes,Credit card,49.4,2726.04,No
TC-EV-10005582,Female,0,46.0,Yes,Fiber optic,One year,Yes,Mailed check,73.58,3492.78,Yes
ACCT1000005583,Female,0,8.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,89.11,680.70,Yes
ACCT1000005584,Female,1,38.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.07,3098.40,No
CUST-100005585,Female,0,10.0,Yes,Fiber optic,Month-to-month,No,Credit card,77.75,758.93,Yes
ACCT1000005586,Male,1,14.0,Yes,Fiber optic,Two year,Yes,Mailed check,72.95,967.52,No
CUST-100005587,Male,0,28.0,Yes,DSL,One year,Yes,Bank transfer,57.88,1647.26,No
CUST-100005588,Male,1,25.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,100.56,2682.0,Yes
CUST-100005589,Female,0,54.0,Yes,DSL,Two year,Yes,Credit card,47.14,2683.32,No
CUST-100005590,Female,0,53.0,Yes,DSL,Two year,Yes,Credit card,57.98,3093.67,No
ACCT1000005591,Male,1,50.0,Yes,DSL,Month-to-month,Yes,Bank transfer,61.18,2845.95,Yes
CUST-100005592,Female,0,66.0,Yes,DSL,Month-to-month,Yes,Mailed check,45.7,3016.82,No
TC-RM-10005593,Male,0,9.0,Yes,Fiber optic,Month-to-month,No,Credit card,77.35,684.69,No
CUST-100005594,Female,1,56.0,Yes,Fiber optic,Two year,Yes,Mailed check,80.53,4487.83,No
ACCT1000005595,Male,1,64.0,Yes,Fiber optic,Two year,No,Bank transfer,73.61,4953.06,No
CUST-100005596,Female,1,34.0,Yes,DSL,Month-to-month,No,Mailed check,63.78,2089.53,Yes
TC-SP-10005597,Female,0,57.0,Yes,Fiber optic,One year,Yes,Electronic check,84.61,4843.54,No
