gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Risk_Score,Risk_Category,Churn_Driver_Explanation,Retention_Recommendation
Female,0,25,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.02,2108.37,Yes,0.8163978293721422,81.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,30,Yes,Fiber optic,Month-to-month,Yes,Electronic check,98.01,2920.66,Yes,0.8161747500583134,81.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,9,Yes,Fiber optic,Month-to-month,No,Mailed check,84.02,777.03,Yes,0.816488231721895,81.6,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,6,Yes,Fiber optic,Month-to-month,No,Bank transfer,86.73,480.9,No,0.8157311107169876,81.6,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,2,No,Fiber optic,Month-to-month,Yes,Bank transfer,72.16,156.53,No,0.8154040037493905,81.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,4,Yes,Fiber optic,Month-to-month,No,Bank transfer,84.45,341.23,No,0.8146203114966087,81.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,11,Yes,Fiber optic,Month-to-month,Yes,Credit card,89.13,949.9,Yes,0.8151446510327448,81.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,16,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,95.54,1579.51,Yes,0.8149947152659096,81.5,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,24,Yes,Fiber optic,Month-to-month,No,Electronic check,96.8,2329.73,Yes,0.8150982568242494,81.5,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,14,Yes,Fiber optic,Month-to-month,Yes,Credit card,95.32,1307.0,Yes,0.815093146878571,81.5,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,5,Yes,Fiber optic,Month-to-month,Yes,Credit card,78.97,390.39,Yes,0.8151007205625055,81.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,10,Yes,Fiber optic,Month-to-month,Yes,Credit card,87.15,875.92,No,0.8153845438800603,81.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,3,No,Fiber optic,Month-to-month,Yes,Bank transfer,71.75,195.9,No,0.8148562730509372,81.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,7,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,79.25,525.12,No,0.8151627836633362,81.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,27,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.23,2578.75,No,0.8146502088183459,81.5,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,9,Yes,Fiber optic,Month-to-month,Yes,Credit card,85.06,722.23,Yes,0.8153304472274872,81.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,23,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.34,2078.11,Yes,0.8149556827153456,81.5,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,22,Yes,Fiber optic,Month-to-month,Yes,Electronic check,82.97,1824.78,Yes,0.8141507881923254,81.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,13,Yes,Fiber optic,Month-to-month,No,Electronic check,73.71,959.55,No,0.8142335210159203,81.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,11,Yes,Fiber optic,Month-to-month,Yes,Mailed check,73.51,814.77,Yes,0.814451537148115,81.4,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,22,Yes,Fiber optic,Month-to-month,Yes,Mailed check,96.2,1891.8,Yes,0.8142441932883662,81.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,18,Yes,Fiber optic,Month-to-month,Yes,Credit card,87.15,1570.42,No,0.8141919979074991,81.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,13,Yes,Fiber optic,Month-to-month,Yes,Credit card,93.01,1150.42,No,0.8144496837429287,81.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,11,Yes,Fiber optic,Month-to-month,No,Bank transfer,98.2,1143.77,Yes,0.8126335724906878,81.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,6,Yes,Fiber optic,Month-to-month,No,Bank transfer,88.17,543.4,Yes,0.8134933923889628,81.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,18,Yes,Fiber optic,Month-to-month,No,Electronic check,85.74,1555.46,Yes,0.8126345345722435,81.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,4,Yes,Fiber optic,Month-to-month,No,Bank transfer,83.78,313.47,Yes,0.812817973115687,81.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,22,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,90.97,1826.35,Yes,0.8126397754171475,81.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,9,Yes,Fiber optic,Month-to-month,Yes,Credit card,86.34,771.59,Yes,0.8126570609971956,81.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,29,Yes,Fiber optic,Month-to-month,Yes,Electronic check,97.1,2865.08,No,0.813186820838169,81.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,29,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.87,2676.78,No,0.8133079537221369,81.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,3,Yes,DSL,Month-to-month,Yes,Electronic check,61.3,160.73,Yes,0.8130848353432444,81.3,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,6,No,Fiber optic,Month-to-month,No,Electronic check,61.54,335.32,Yes,0.8119403604004197,81.2,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,22,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.97,1769.58,Yes,0.8121959398961109,81.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,14,Yes,Fiber optic,Month-to-month,Yes,Credit card,94.31,1330.98,No,0.8123763869546053,81.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,22,Yes,Fiber optic,Month-to-month,Yes,Electronic check,82.24,1761.5,Yes,0.8121825619127362,81.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,12,Yes,Fiber optic,Month-to-month,No,Electronic check,72.96,846.5,Yes,0.8116557969348492,81.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,26,Yes,Fiber optic,Month-to-month,No,Electronic check,83.69,2169.08,No,0.8120384008942911,81.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,9,Yes,Fiber optic,Month-to-month,Yes,Credit card,84.0,733.26,No,0.8124812182247767,81.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,12,No,Fiber optic,Month-to-month,Yes,Electronic check,64.53,735.25,Yes,0.8116921300824198,81.2,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,21,Yes,Fiber optic,Month-to-month,Yes,Mailed check,95.71,1979.55,Yes,0.8123709112532328,81.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,27,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.26,2410.7,Yes,0.8120368168850318,81.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,26,No,Fiber optic,Month-to-month,Yes,Electronic check,72.93,1869.54,No,0.8119255158399992,81.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,18,Yes,Fiber optic,Month-to-month,No,Electronic check,85.39,1493.58,Yes,0.811686951707367,81.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,14,Yes,Fiber optic,Month-to-month,Yes,Mailed check,80.88,1126.13,No,0.8114447564209532,81.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,29,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.01,2679.11,Yes,0.8109794654046172,81.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,4,No,Fiber optic,Month-to-month,Yes,Mailed check,63.05,239.78,No,0.8106261412375172,81.1,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,10,Yes,Fiber optic,Month-to-month,No,Mailed check,84.1,846.9,Yes,0.8111380348488846,81.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,5,Yes,Fiber optic,Month-to-month,No,Credit card,86.7,416.74,Yes,0.8107639820273352,81.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,11,Yes,Fiber optic,Month-to-month,Yes,Credit card,87.48,935.39,No,0.8106915019495623,81.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,15,No,Fiber optic,Month-to-month,No,Electronic check,79.91,1142.23,No,0.8112408423222786,81.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,10,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,83.84,839.6,No,0.8107936796581822,81.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,5,Yes,DSL,Month-to-month,Yes,Electronic check,62.28,305.74,Yes,0.8106873183281694,81.1,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,13,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,90.06,1125.8,Yes,0.8108229234756396,81.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,9,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,79.4,658.51,Yes,0.810534074174949,81.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,6,Yes,Fiber optic,Month-to-month,Yes,Credit card,79.42,419.86,No,0.8107291427619258,81.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,2,No,Fiber optic,Month-to-month,No,Mailed check,68.17,124.16,Yes,0.810415042313659,81.0,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,7,Yes,Fiber optic,Month-to-month,No,Credit card,90.59,596.47,Yes,0.8100836878670173,81.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,10,Yes,Fiber optic,Month-to-month,Yes,Credit card,85.27,927.0,Yes,0.8103092252529217,81.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,12,Yes,Fiber optic,Month-to-month,No,Electronic check,72.5,899.12,Yes,0.8104046524333336,81.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,3,Yes,Fiber optic,Month-to-month,No,Bank transfer,80.78,272.44,No,0.8102932358718824,81.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,19,Yes,Fiber optic,Month-to-month,No,Mailed check,83.82,1583.37,Yes,0.8097199799723972,81.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,9,Yes,Fiber optic,Month-to-month,No,Bank transfer,90.85,848.39,Yes,0.8100924442573827,81.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,21,Yes,Fiber optic,Month-to-month,Yes,Credit card,91.64,2055.87,Yes,0.8095318122523391,81.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,5,Yes,Fiber optic,Month-to-month,Yes,Credit card,74.74,362.95,No,0.8098143467173176,81.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,21,Yes,Fiber optic,Month-to-month,No,Electronic check,91.09,1976.19,Yes,0.8103016307974474,81.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,5,Yes,Fiber optic,Month-to-month,No,Bank transfer,82.12,395.1,No,0.808858084493508,80.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,27,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.54,2331.73,Yes,0.8093269006728728,80.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,7,Yes,Fiber optic,Month-to-month,No,Mailed check,74.94,484.45,Yes,0.8092938789918909,80.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,23,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.0,1850.84,Yes,0.8086111199487356,80.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,20,Yes,Fiber optic,Month-to-month,Yes,Mailed check,90.21,1912.0,No,0.8092257129279392,80.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,22,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.97,1663.0,No,0.8087202763056544,80.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,10,Yes,Fiber optic,Month-to-month,Yes,Credit card,86.96,871.29,Yes,0.8087084565245953,80.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,13,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,87.15,1155.75,Yes,0.8090881251919824,80.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,9,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,81.18,754.21,Yes,0.8091814985456178,80.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,16,No,Fiber optic,Month-to-month,Yes,Electronic check,69.7,1208.95,Yes,0.8094192135462331,80.9,High Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,11,Yes,Fiber optic,Month-to-month,No,Electronic check,69.88,752.97,Yes,0.8088996953980322,80.9,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,4,Yes,Fiber optic,Month-to-month,No,Credit card,83.48,328.42,Yes,0.8076121744156238,80.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
